rating,title,content,author,date,version,rating_label,review_len
1,男的 男宝妈 爱男解最爱的app小红叔呀,喜欢我一直推荐虐待动物地域歧视的小红叔吗？嗯？说话！,别做了好难玩,2026-07-15,9.38.1,差评,26
5,搜啥都能找到特别好有,"《全世界陪我出发》（截取到指定位置为止）

张桂源：
全世界陪我出发
感受心跳的变化
一起走过的地方都开出花都向着他

杨博文：
其实不用放心上
也能够感受到光芒
把遗憾一点点收藏变成力量

左奇函：
看指针一点一点
我也开始踮一踮
犹豫快稀释一些
被风吹远一点",喝几口金包,2026-07-15,9.38.1,好评,131
1,管理员只是在营造虚假的和谐,发布宠物内容莫名其妙引来一群极端分子辱骂，两百条的诽谤和人格侮辱里我就回复了一个🚮人，就给我永久封号了，寻衅滋事的账号不去处理跑来封我的嘴，不玩了，没劲。,最讨厌xhs的账号,2026-07-15,9.38.1,差评,77
1,卸了,收钱删评论都干得出来，也就这么回事吧,呼吁提高 v,2026-07-15,9.38.1,差评,18
1,小某书,搁这刷好评你也不能上市啊,胖子与小男孩,2026-07-15,9.38.1,差评,12
1,垃圾,干嘛乱封号 我又没干嘛,雨太苦,2026-07-15,9.38.1,差评,11
1,能不能让人来审核,这个平台我之前是特别喜欢的，然后后来我的第一个账号就是因为我和我朋友的私信莫名其妙被封了但是我们没有聊过违规的内容然后我开了第二个账号然后找到了我之前的好友告诉他们我换账号了以后在这里跟我说话然后告诉几个人之后我就被封了永久的。小红书我恨你我两个账号都是让你这个神人审核机制搞没的啊，，。,15_Fif7eeNqwq,2026-07-15,9.38.1,差评,144
1,真的无语,刚刚注册就发现账号之前被人盗了，被发了各种乱七八糟的东西，冻结了，什么都查询不了却要求我提供各种只有平台内部能够查的到的证据，打客服电话也是只有傻瓜选项完全他说我听根本没有真人，说来说去就只可以找平台申诉，申诉申请过去又说我没有证据，不是没有啥具体证据要跟我说让我去准备啊就这么干溜溜一句是要干嘛，明明只是要上大学了很多事情不明白想要找学长学姐问一问整出来这么多破事儿，只能说能长出来一大堆打女拳的也是平台属性吧，六月港股上市失败丑闻大爆发只能说资本赚钱真难看，好似喵,*一个无语的用户,2026-07-15,9.38.1,差评,234
1,死机,自从打开了青少年模式以后，小红书就经常死机非常的死他的状态就是一直卡死卡斯卡斯卡斯到了12:00以后也是非常的卡，甚至还黑屏，希望你们可以把青少年模式这个功能非常感谢,鱼蛋，加油，￼￼,2026-07-15,9.38.1,差评,83
1,一星都不配,平台大部分女性用户三观有问题么？,滑大鸡,2026-07-15,9.38.1,差评,16
1,能不能完善一下机制？在别人评论区对骂多了之后把他号给他封了呀？,发个帖子自己吐槽一下，啥也没干呢，一堆人上评论区给我教育了一顿，要理解他人,再炫半拉🍉,2026-07-15,9.38.1,差评,37
1,垃圾平台,全是营销号和云狗的平台,会说话的小盒子,2026-07-15,9.38.1,差评,11
1,陈浩是英雄,脸都不要的垃圾公司，天天宣扬负面价值观,张先森何弃疗,2026-07-15,9.38.1,差评,19
1,6,啥玩意,或许这并不是奶茶,2026-07-15,9.38.1,差评,3
1,垃圾,垃圾应用，吃人血馒头，激化男女关系，国家还不管？！,逛逛公园看看风景就好了,2026-07-15,9.38.1,差评,25
4,增加支付代付功能！！！！！！,增加支付代付功能！！！！！！ 我要让我老公付款,大玲啊呀喂,2026-07-15,9.38.1,好评,23
1,你们小红书改名叫鸡书算了,一刷一个鸡贴，污染眼睛,要什么昵称啊真是的,2026-07-15,9.38.1,差评,11
5,很支持！！！,非常好用，非常nice的软件,zc0713,2026-07-15,9.38.1,好评,14
1,全是广告全是水军,差👎,xbbbn，,2026-07-15,9.38.1,差评,2
1,广告太多了,所有视频没有一个不带广告和引导的 举报也是没有任何作用,呵呵哒 小红书倒闭的了,2026-07-14,9.38.1,差评,27
1,史上最容易封号的软件,从来没碰到过如此超绝敏感肌发点啥就引流违规，一堆卖课的算命的在评论区发你不管。素人号随便说点啥就抓关键字给封了，注销还得等封禁结束才能重开。搞笑不？申诉也给驳回了就是判定我违规，写了说明也不好使的话你开申诉界面是耍我的是不？已经卸载。,Alluv--,2026-07-14,9.38.1,差评,117
5,好玩好用,每天都能搜索到好玩的东西,Dfgdsxbusxnkjysxg,2026-07-14,9.38.1,好评,12
4,无敌巨垃圾,跟客服沟通，想要解绝问题，客服在那搅浑水，根本没有想要提出解决问题的意思！！,哦 哦。,2026-07-14,9.38.1,好评,38
5,美女多😝😝😝,多美女😝😝😝,美女多😛😛😛,2026-07-14,9.38.1,好评,6
1,只能打一分没法更低了,这就是女拳师培养中心，应该被封禁的垃圾软件，不利于共产主义建设。,泥巴泥巴_,2026-07-14,9.38.1,差评,32
5,时代少年团,多给我推时代少年团的物料和视频呗 然后我希望不要再在未经我同意拉我进足球圈梅西粉丝群了 我不喜欢梅西 希望官方大大好好想想,无西城,2026-07-14,9.38.1,好评,61
5,看球必备,高清全程无卡顿,海棠听雨（HHY）,2026-07-14,9.38.1,好评,7
5,强烈建议,🍅市集免费课堂 后台声音dts播放 不要小窗,yyds666兔兔兔兔,2026-07-14,9.38,好评,22
5,素质好,素质好 比快手的一些人好多了,可以可以可以可以可以可以可以可以嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻,2026-07-14,9.38.1,好评,14
1,区别对待，恶意封号,没来的都别玩了，特别恶心的一个app,个在让我给你哦去垃圾,2026-07-14,9.38.1,差评,18
1,乐色,改个个签避开骚扰的人，那些蝗虫没事，被骚扰的还要封个签，乐色东西,yuvanny,2026-07-14,9.38.1,差评,32
1,垃圾的要命,从头到尾都是一个垃圾app不用多说了，发的评论别人看不见,fromkjy,2026-07-14,9.38.1,差评,28
5,爱书,小红书真方便,爱书小宝b,2026-07-14,9.38,好评,6
1,每日一差评,乱封我号  每天一个差评,长虹路首帅,2026-07-14,9.38,差评,12
4,还不错,攻略挺好的，就是小红书世界杯那些解说讲得一坨勾史,Vertin13,2026-07-14,9.38,好评,24
5,iPad为什么不显示自存表情包,自存表情包只在聊天的界面有显示 每次想在评论区发表情包都不行 官方快点改,困住我的只有你,2026-07-14,9.38,好评,36
1,就是个搞对立拉踩引战的平台,平台推流，正向不推，反向使劲推，屏蔽词根本不管用,少叨叨,2026-07-14,9.38,差评,24
5,这个 app 不错,值得拥有,夜幕🌙,2026-07-14,9.38,好评,4
1,发了和朋友的聊天记录莫名被封,纯分享无恶意，我不知道怎么检测出来不友善的，太恶心人了吧！申诉也没有用，小红书客服还不如人机，都干嘛吃的,sdfgffdddcffftghjkkj,2026-07-14,9.38,差评,52
1,已变成很烂的软件,广告满天飞 拳满天打，走过路过都要无缘无故挨打，莫名其妙的，涌挤了很多神人，不日将与**并肩。然后是很容易被禁的，有的言论就能满天飞，已经变成控制工具了。呵呵。,eryusai,2026-07-14,9.38,差评,80
1,关于一些体验特别差这件事,在体验过程中，小红书的审核应该加严，并且强烈建议加像lof这种的标签。没有的话仅仅靠平时搜索养成数据很烦，每天会刷到无数自己剧雷的东西，看着头疼。而且在文章发布时，字数太少了，写稍微长一点的就不行了，有时候做考据还要分成好几段，读者根本没耐心读完。体验真的不好，lof虽然也不适合我但是总有懂我的人。小红书上看了一会全都是角色黑，而且标签有时候很难加。精心准备的文字得不到认可，心里很不平衡,injuyi,2026-07-14,9.38,差评,195
1,一言难尽,小红书这个App真的很恶心，就是看一点娱乐搞怪的东西，他一直给你推，推到你忍受不了为止正经的东西你看一点他一点都不推给你建议真的别下小红书,沈梓芃,2026-07-14,9.38,差评,69
1,低素质人多,随便评论都能引来一群追星母勾乱攻击,fhhgbfhh,2026-07-14,9.38,差评,17
5,小红书,小红书真是太好了，有好多好多好看的视频，你问的几乎都能搜到答案，快来一起玩吧☺️,陈婷4656,2026-07-14,9.38,好评,40
1,偏执,带点偏执的意淫一类人的随心所欲，短剧糟糕透了，都踏🐎情啊爱啊的，糟粕,垃圾软件2033,2026-07-14,9.38,差评,34
4,我求你让我们更改小红书号吧,学wx那样一年一次也行啊，我顶着前担相关的小红书号都不敢在plq厮杀了,tian5933,2026-07-14,9.38,好评,35
1,乱封号,垃圾软件毫无根据乱封号,皮皮虾）k k l,2026-07-14,9.38,差评,11
1,被刺女性,"特别糟糕一直封杀女性主义博主，	
一开始明明是女性友好软件，靠卖货起家赚到钱了不认人了。",小🍠死了,2026-07-14,9.38,差评,44
1,背刺女的,特别糟糕一直封杀女性主义博主，一开始明明是女性友好软件，靠卖货起家赚到钱了不认人了。,我恨你小🍠,2026-07-14,9.38,差评,42
1,小红书私信这一块,真的是拉爆了，发消息经常发不出去，而且经常我打了半天字显示空白,oi有事拨打喵喵零,2026-07-14,9.38,差评,31
1,垃圾通知,总是建议打开系统通知，还时不时跳转，你猜我为什么不开通知呢？用你提醒然后跳转吗！垃圾软件,124533662803,2026-07-14,9.38,差评,44
1,好评是刷的吧,一天到晚只会乱审核 违规的源头不去审核不封号 只知道欺负我们这些受窝囊气的👋掰掰了 不会再玩小红书了 寒心,sokaen,2026-07-14,9.38,差评,53
1,2000多万个评论，我不信,小红书有2000多万个评论评分还高达4.9，我不信。xhs的是个什么软件懂得都懂，毫无社会责任感,wk11212,2026-07-14,9.38,差评,48
1,价值观太垃圾 幸福的人不要靠近,用恶意对立价值观 崇拜消费主义至上 平台管控不严 多次被批评 激化矛盾 带偏正常人观念,mr.111.mr,2026-07-14,9.38,差评,43
4,数据分析可以保留至视频发布后60天的数据吗？,只保留发布会14天的数据，会让我不清楚14天后的数据是怎么样的,明月几时有moon,2026-07-14,9.38,好评,31
1,总给我推送擦边 笑死了。,擦边 擦边 擦边。打开永远是这玩意。,GGBruceGG,2026-07-14,9.38,差评,18
5,法国🇫🇷加油！！！,Vive la France！！！法国队加油！,俄希索斯,2026-07-14,9.38,好评,23
1,恶心的处理方式,暗戳戳屏蔽帖子还要切号才发现，几十个视频被屏的只剩个位数，也是把日本人那种当面一套背后一套学的十成十💕你也知道我没什么被屏蔽的理由所以就暗戳戳搞这套。。。。恶心至极,我是你爹行了吧111,2026-07-14,9.38,差评,82
1,🈚,莫名其妙就封我账号，我也不知道是不是我的问题，我啥都没干就封，我玩这么久，你们就是这样回馈我的？这就是态度吗？我被盗号也不管，怎么，要我怎样啊！,樂䌊,2026-07-14,9.38,差评,72
3,为什么视频栏目下面不能恢复旧版本,之前我更新了 反馈了这个问题 今天一打开给我换成新的视频版本 我用不习惯新的 我申请换成旧的视频版本 点赞评论收藏选项都在顶部,心如止水2.0,2026-07-14,9.38,中评,63
4,视频循环播放建议,你好，我想提议开一个视频后台无限循环播放的按钮，没有这个功能对我的影响也是相当之大，为我的生活带来了极大的不便，希望官方可以看到，我也是一直支持着小红书的老用户了，谢谢！,ᝰꫛꫀꪝ ᝰꫛꫀꪝ ᝰꫛꫀꪝ,2026-07-14,9.38,好评,85
1,乱封号,莫名其妙弹出安全风险找客服还解决不了 垃圾 垃圾,呆冷^,2026-07-14,9.38,差评,24
1,真垃圾,能不能好好审核，我的作品想怎么发就怎么发你还警告上了，都不去发了就老实了,zhanhshuwei,2026-07-14,9.38,差评,36
1,很差劲的平台,举报申诉拉黑等制度极不合理,阿咩呀777,2026-07-14,9.38,差评,13
1,恶心,恶意限流，用水军刷好评,易言彬彬,2026-07-14,9.38,差评,11
2,麻烦啊,Mac端老自动退登，我一天要手动登陆不下十遍……！！建议弄个tag屏蔽功能，专辑能不能自主调顺序，Mac端每次点进tag后整体画面会缩小，这些能不能都改改,5秒想到这个名字,2026-07-14,9.38,差评,77
1,垃圾,垃圾，尽推送广告和三观不正的东西,鼻血石头,2026-07-14,9.38,差评,16
1,焦虑制造器,怀孕的人慎用,Yfxiaoyang,2026-07-14,9.38,差评,6
5,爱你小红书,爱你一辈子,sjsisoakahaoao,2026-07-14,9.38,好评,5
1,臭不要脸小红书,发关于揭阳虐狗事件的帖就直接给我禁言封号 你就这么护着虐杀犯吧 小红叔 恶心,qzldnpy11,2026-07-14,9.38,差评,38
5,我干什么了，为什么要封我号。。。,我已经换过一个号了，这个号刚用没多久就突然给我封了，我什么事都没干，每次都是这样。。。。。,歪4536,2026-07-14,9.38,好评,45
5,很喜欢,很喜欢用小红书 已经很多年了,笨丫头哦,2026-07-14,9.38,好评,14
5,小红书伴着我成长,有了小红书我的世界打开了，同时可以分享我的生活，太棒了👏,碳基体Q,2026-07-14,9.38,好评,28
5,小红书生活,对小红书我很满意，正式开始我的小红书生活,甜心7号,2026-07-14,9.38,好评,20
1,商业合作官方客服差评,号被封了算了，说了剩余的薯币怎么处理一直叫我找苹果，按照步骤说那边没有这个选线还一直叫我去找，请问找什么呢？不想处理就直接说，不要一直重复不断重复拖着，我是真的被弄到生气了😡,MKmiankong,2026-07-14,9.38,差评,87
3,个人感觉还挺好的,整体用起来都还不错，没什么很大的缺点，除了不给流量以外，其实还好了,￼咩咩咩咩咩咩咩咩咩咩咩咩咩,2026-07-14,9.38,中评,33
5,知道,．．,chess,2026-07-14,9.38,好评,2
1,女权软件，大家别用,但凡你有一丁点和她们价值观下的秩序违背的评论，她们会用她们价值观下的真理打到你跪地求饶都不善罢甘休,Pushhard123,2026-07-14,9.38,差评,49
4,暂停视频截图的时候总是会戳到播放键,做一下iPad适配，截图时候的体验感不太好,雪青紫大王,2026-07-14,9.38,好评,21
1,.。,姐妹们冲鸭,无23890,2026-07-14,9.38,差评,5
1,他不要,hìiig,D2ekl,2026-07-14,9.38,差评,5
1,黑心企业,上市失败,1单哈哈哈哈,2026-07-14,9.38,差评,4
2,小红书不要无缘无故封号,今天昨天两天连着两个号被封 找了客服 客服不解释我为什么被封 一味的让我实名认证 …,啊啊啊啊嗯嗯鹅鹅鹅,2026-07-14,9.38,差评,42
1,超绝敏感肌封号,扩个列也能封，申诉也没用，也不和你沟通，通知你一声就完了,gjgujkendjns,2026-07-14,9.38,差评,28
4,评论发不了自己收藏的表情包,不是，我真的服了就是为什么我私信是可以发我自己收藏的表情包但是评论为什么不可以啊😅🥹,Bbnn5622,2026-07-14,9.38,好评,42
1,不好用,9.38版左滑返回没反应，需要点击左上角返回键才有反应 无法左滑返回,_”.ilal,2026-07-14,9.38,差评,34
1,吞评好死,祝你永远也上不了市。赶紧破产。,哪家吞评哪家老总冯biss,2026-07-14,9.38,差评,15
1,差评,王者输了，差评,为三四成群,2026-07-14,9.38,差评,7
5,xhs,给到夯,嘻嘻hhhaaa,2026-07-14,9.38,好评,3
5,绝版,重新认识王朔，的的确确是位伟大的作家，前无古人 后无来者，赞赞赞👍,牛气味,2026-07-14,9.38,好评,33
1,审核过于宽松,太多文案过于宽松，不利于社会和谐稳定,小红书.-：；,2026-07-14,9.38,差评,18
5,非常好,非常好,dhdbnebrkr,2026-07-14,9.38,好评,3
2,请优化 iPad 端评论区显示，快要乱码了,文字要么显示不全，一个字只有一半，要么“展开”永远点不到，一点就是回复评论，要么评论区视频盖住一般文字悬浮着。还有，字号调大评论区文字对不齐，只会左端对齐，有点烦了，好长时间了每次更新都没有修复,needtochange,2026-07-14,9.38,差评,97
1,交互太差劲,首页的内容点进去有的是视频，或直播，还以为是图片，突然公放声音,m20150123,2026-07-14,9.38,差评,31
5,好,对装修很有帮助,a我的树,2026-07-14,9.38,好评,7
5,好,里面有很多喜欢的图纸,￼主题壁纸，￼,2026-07-14,9.38,好评,10
5,小红书里的氛围很好,Cood,’执念.,2026-07-14,9.37.2,好评,4
1,一坨狗屎，谁下谁享福,先不说有一堆害人低脂，坑蒙拐骗的帖子，就你们那个账号封禁的理由是真nb。我就因为之前单位有活动才注册账号，没用半个月就把app删了，现在又是外部原因让我下回来了。一进去就说我账号违规，永久封禁，而原因竟是有两个类似骗子引流的账号关注我了，所以一起封禁。何意为？还强制要求实名认证，给客服反映后直接踢皮球啥也不管，👍👍👍谁下谁享福🙄🙄🙄,丝绒愿,2026-07-13,9.38,差评,167
1,戾气最重的平台,我发相同的观点，这里杠精和阴阳怪气是最多的 ㊗️早日下架,天一0849,2026-07-13,9.38,差评,28
1,服了,官方你加油吧，我已经被盗了好几个号了，安全系统被你们吃了？,服了，安全系统真的没有用脑子,2026-07-13,9.38,差评,29
5,yyds,太牛逼了 我从小用到大啊 想知道的一搜就出来了 社区也非常友好文明 关键是社区管理好 作品笔记质量也高,压力我打不死人,2026-07-13,9.38,好评,51
1,卖国APP,网络女犬的大本营！三观不正集合体！毫无下限的垃圾APP,渍jdbzhs,2026-07-13,9.38,差评,27
1,连给自己卖命的员工都坑🕳️,连给自己卖命的员工都坑🕳️,韩信并,2026-07-13,9.38,差评,13
5,流量,小红书宝贝我给你每个都点五颗心哦给我流量好不好呀？我只要流量啊我决定一辈子都玩小红书啦给我流量好不好🥺,虞希ovo,2026-07-13,9.38,好评,51
5,太好了，好多好看的都在这,五星好评,见之不忘。。。,2026-07-13,9.38,好评,4
1,“一个字”,垃圾，一个星都嫌多,nininyqming,2026-07-13,9.38,差评,9
1,为什么。要。，无缘无故封我号。。。,辛苦干了六个月的号没惹。。。，而且我没干任何违规的事！,可以继续好点吗,2026-07-13,9.38,差评,27
5,好,从小到大👁️👄👁️,考拉🐨123abc,2026-07-13,9.38,好评,9
1,泄露隐私,不好用，非要别人实名认证，泄露个人信息，还有一堆马扁子。监管不力,花海阿,2026-07-13,9.38,差评,32
1,怎么这么恶心，世界杯按钮关都关不掉，给不看男足的人一点生存空间不行吗！！！！,到底在更新什么！突然跳出来的tag，关还关不掉！,xiuxiuby,2026-07-13,9.38,差评,24
2,小红书你真的糟糕透了好吗？,什么莫名其妙的推荐啊？什么莫名其妙的审核啊？性骚扰未成年的被封号结果一过实名认证就能解封？什么处罚都没有？那封号的意义是什么啊？就不能搞个一定时间内不能私信他人，在别人那里有提示吗？还有一堆性压抑对女生开黄腔，这些你都要视而不见吗？还有那个搜索我真的不想说什么了，能不能不要因为我平时爱刷这个我搜索也给我推。我去搜个火影给我推一堆咒术回战绘画作品是怎么回事？我真的受不了一点，几年前我搜手抄报也给我推一堆动漫。我希望你们能整改这些。,恶搞也不饿一天发出工业部混合,2026-07-13,9.38,差评,216
3,不要乱审核作品,我挺喜欢小红书的，上面有关心我的人但是不要每次发完作品乱审核已经明确地说过那个不是血液了，只是普通的颜料而已每次作品都要封而且我想看的，我已搜索出来为什么都都是我不想看的，我玩得很久，但是为什么每次点赞两个一个评论也没有？我真的很生气，而且有时候你给我发的我也看不懂。,家产99😍❤️,2026-07-13,9.38,中评,134
1,体验糟糕的app,正常使用莫名封号，申诉过了一个月没人受理，客服永远排队超99人,？？9044,2026-07-13,9.38,差评,31
2,直播太耗流量,观看直播流量消耗巨大，不能改进一下吗,LeoYang01,2026-07-13,9.38,差评,18
1,2年了这个评论没有任何改变首页推荐能不能少一点视频,只想看图文，为啥你要强迫人刷视频,还是没有鼓起勇气说爱你,2026-07-13,9.38,差评,16
5,小红书小红薯,给五星吧，很多方面有待优化,爱美大人,2026-07-13,9.38,好评,13
4,拉拉拉,我不知道,什么是昵称后面,2026-07-13,9.38,好评,4
1,乱封号,糟糕的要死，乱封号还没办法申诉，客服全都是模板，去哪里都没办法解封，糟糕的要死,我也算没招了,2026-07-13,9.38,差评,39
1,莫名其妙封禁账号非要上传个人信息才解禁,垃圾,雪儿莉莉,2026-07-13,9.38,差评,2
5,调教决定一切,如果你用心甄选每条视频进行收藏这个小红书真的很高级,nfc苹果手机圈存,2026-07-13,9.38,好评,25
1,挺差劲的,视频不好好筛选 浏览量十分低有的甚至为0不懂意义在哪 还天天在那乱说违规问题是证据没有 提交素材证据之后就直接驳回 好好提升一下吧,垃圾桶里有垃圾有垃圾有垃圾有,2026-07-13,9.38,差评,65
1,垃圾小红书,推流有问题，禁烟的不退抽烟的推，辱女辱华可劲儿推，美其名曰“创作自由”，怎么轮到女性主义、建议国家建设的就不推了？还给阿喵封了，创作自由呢？咋滴，非得露个睾丸胸就算自由呗？垃圾小红书知道自己服务对象是谁不？已经成小嗲书了！,他复读机啪啪啪特特哦热可可拍啊热,2026-07-13,9.38,差评,111
1,纯受气,独裁又制杖的平台 要不是圈子必须用它 狗玩意儿谁用谁受气,下了个爱屁屁竟然不能用的土鳖少女,2026-07-13,9.38,差评,28
1,女厕所,一群母狗抱团取暖的女厕所,迷妹遍地跑,2026-07-13,9.38,差评,12
5,小红书值得关注,作为一个小红书的用户非常满意小红书媒体平台认真对待用户群体的申诉并且能够及时进行处理非常好👍千万不要学今日头条动不动就是禁言封号处理那是一种无能的表现早晚会被老百姓抛弃的让人说话天塌不下来😂再一次感谢小红书的后台管理人员的帮助🙏,好人会有好结果的,2026-07-13,9.38,好评,114
1,使用感不好,审核机制很恶心，漏洞多，搜索机制也很薄弱，都是为无关紧要的东西，很差,Allure周,2026-07-13,9.38,差评,34
1,关于系统勿判,我有一个小号，我根本没有做违反以上规则的事情啊。那你为什么要把我封号了？你有证据吗？而且我违规的内容你也没跟我讲，我该怎么改你跟我说我该怎么改，我根本就没有做一些违法的内容。再说我又没在网上发脏话，凭什么给我封号？,来自阳光水灵灵的小阳春,2026-07-13,9.38,差评,107
1,女厕所,女厕所,夜猫儿哇,2026-07-13,9.38,差评,3
1,阴阳合同,阴阳合同,….：！hshdxh,2026-07-13,9.38,差评,4
1,非常差的独裁式封禁,被人骂了只能受着，这就是现在的小红书。更好笑的是小红书官方客服，无脑的服务，每次都要认定就是你的问题。受害者有罪啊，还搞王者荣耀一样的自我驯化机制，强制用户所谓的答题，屈服于小红书不合法的社区规范。真就是恶心到家了,ErinJJ1225,2026-07-13,9.38,差评,107
1,垃圾,垃圾软件，色情她不封，封我一个要衣服链接的，几个号都是这样，有时候换个头像都封了，真的屁事多，官方也不是人,垃圾东西App官方不是人,2026-07-13,9.38,差评,53
1,垃圾 乱封账号,sb,zhygsgs,2026-07-13,9.38,差评,2
1,ios端适配太差,为什么小紅書在iOS端设置帖子仅自己可见之后，依旧会显示在主页？但是在安卓端就会收进隐藏夹？这么基础的功能说了两三年一直不改，看自己主页真的很污染！在这个功能没更新之前只能给一星差评！,9966brinki,2026-07-13,9.38,差评,92
1,乱封号,什么破玩意啊  乱给我封号,自我革命你摸,2026-07-13,9.38,差评,13
1,卡卡卡！,太卡了！！！！,微微晓宇,2026-07-13,9.38,差评,7
1,更新后卡的不行,一年更新一次，更新后各种网络加载不出来，页面卡住无法操作，绝了。,曾今的谁,2026-07-13,9.38,差评,32
1,拉高用户年龄,全是小孩小学生 初中 嘴里网络用语 生活不如意乱喷人 这样没人会在用小红书的 准备卸载了 这个软件精神病太多 网络氛围不健康戾气重 明明那么好的软件 引来这群人太恶心了,人人鸭,2026-07-13,9.38,差评,84
3,别再给我推对家了,别再给我推对家 逆家了 推送机制可不可以灵活一点👊👊👊👊很容易被创👊👊👊☝️☝️☝️,xhs 不要再给我推逆家对家了,2026-07-13,9.38,中评,42
1,垃圾软件,垃圾软件  莫名其妙封号 发个消息号就没了 我干嘛了 我开4个号 全被封了，不解决问题 别下,。/：；¥“（¥@/：；gc,2026-07-13,9.38,差评,46
1,价值观扭曲的垃圾公司,价值观扭曲的垃圾公司，对社会造成持久的恶性影响,我真的无语啊😓,2026-07-13,9.38,差评,23
1,不要下载小红书,小红书给你搞禁言，真的不要去弄，真的真的不要弄真的，我今天就被禁言了好几天，而且我并且也不知道什么原因，我就被举报成这个样子了我，并且这几天我连说都没说大家一定不要下载小红书,木木一切,2026-07-13,9.38,差评,87
1,赛博锁妖塔,一定不要把妖怪放出来啊,zhengyi之火,2026-07-13,9.38,差评,11
1,为了陈浩,小红书是傻B,DodDictator,2026-07-13,9.38,差评,6
5,很好,可以看片,天天开心#～,2026-07-13,9.38,好评,4
1,某书无缘无故封账号，客服什么也解决不了,我的号被封了，只有一个通知，根本不知道怎么了，生气了就注销了，但是连绑定的手机号也不能用了，和客服说，她只是说去查一下，什么也没解决，又说为了保护隐私，不能查，这就是我的号，特ex，什么也说不清，过一会又不管我了，这什么态度，说了也听不懂，也什么都不能做，做什么软件，这么高的评分怎么来的，搞笑的吧,ex客服四远点,2026-07-13,9.38,差评,149
1,广告多的要死,玩个游戏全部都是这个广告，烦死了,Dhdiekejjdke,2026-07-13,9.38,差评,16
3,何意味,里面为什么有人写男同啊，很恶心好吗。嗑的cp也是离谱的。有人素质高，有人素质低。建议大家别评论，别发内容，别碰动漫小说追星这几个圈子。除此之外还可以。,哟齁齁齁,2026-07-13,9.38,中评,75
1,就允许其他粉丝来骂我们，然后我们骂回去还要被封号。,凭什么是他们先来骂我的，他们举报我还我还会被封号。他们那么多人来骂我一个。,雷白男的千万别下载。骂了容易被封号，说不定审查官是白男粉丝。,2026-07-13,9.38,差评,37
1,吞赞不解决,烦死了申诉也没人理，到底有没有真人客服啊,poppypummy,2026-07-13,9.38,差评,20
5,好的,好👍,带好东西撒上,2026-07-13,9.38,好评,2
1,垃圾公司,垃圾公司，压榨员工，黑心昧良心资本家,就是挺好呀的，大家来玩吧。,2026-07-13,9.38,差评,18
1,干不起趁早拉倒 发啥都违规,不知道您是怎么了,hdddddv,2026-07-13,9.38,差评,8
1,动不动封号,必须差评 乱封号 差！差！差！,-春季,2026-07-13,9.38,差评,15
1,你凯叔叔告诉你这个软件拉完了,煽動民族仇恨、民族歧視罪：雖然主要針對民族問題，但若藉性別議題煽動對國家政策、社會制度的仇視，情節嚴重的，可能適用《刑法》第249條，最高可判十年有期徒刑。,zhāng kaì,2026-07-13,9.38,差评,78
1,账号被封，客服永远是那几句话！,在别人作品下面评论说南京夫子庙不太建议去，人很多，而且大多数是卖东西，然后就被封号，,1234¥4,2026-07-13,9.38,差评,42
5,一个很好的学习平台,各种各样的领域；各种各样的人，真诚分享自己的各种各样的美好，积极向上的东西……,万宝路黑,2026-07-13,9.38,好评,39
5,更新太频繁了,每次朋友发我信息我都得先更新才能进去，太不方便了,asty6253,2026-07-13,9.38,好评,24
1,难用,打不开 哪来那么多bug？,🧊达西🧊,2026-07-13,9.38,差评,13
1,垃圾平台,就喜欢随意处罚，也说不出具体原因，平台也太随意了吧,小情绪123456%,2026-07-13,9.38,差评,25
2,不咋,雷霆小孩太多了,なんせつ,2026-07-13,9.38,差评,7
1,能不能别莫名其妙封禁账号,我啥也没干就给我资料锁定了 烦死了,ufndjurji,2026-07-13,9.38,差评,17
5,好用,小红书太好用了，虽然我这个设备是12年前的设备，但是没想到刷小红书还是很丝滑👍👍🏻👍🏼👍🏽👍🏾👍🏿,shendongye,2026-07-13,9.38,好评,49
1,无缘无故就判定账号有违规行为,要不是必须给评分，甚至一颗心都不想给我的账号换了三次，三个都给我判定违规行为。而且我发布的笔记里面的内容都不知道哪里有违规，你们平台我从22年开始就一直在玩了，到现在违规的行为一直在有。申诉也一直申诉不成功。，你要是判定账号有违规行为，你倒是把那些有违规的地方圈出来好吗？无缘无故就突然被判定有了，而且别人举报账号都能举报成功，我举报别人举报不成功。我也不知道你们是怎么这个软件的，真的是莫名其妙就违规封号，我甚至有个号被禁言了半年，我根本就不知道我哪里有违规了好吗？我想你们这里写评论，你们也是不改的，也不知道有什么用，你们不看不听不改。我真的是现在被气到才来写评价的。你们违规乱处罚随意就禁言，而且别人那些骂人的你又不禁言。既然我们这些没有违规语言的。我真的不知道你们这个平台做出来的意义是什么乱封号乱处置吗？垃圾平台赶紧倒闭吧，真的是服了。,养只猫叫段振华,2026-07-13,9.38,差评,373
1,已经不再是之前的内容为上的app了,现在充满了各种暗广和姐妹们的不知道什么的价值观,阿目前哪家看几点结束,2026-07-13,9.38,差评,23
5,小红书很好啊,体验很好,锦汐锦汐,2026-07-13,9.38,好评,4
1,很无语,明明没有违规直接给我永久封号 而且申诉也没用 真的很无语很无语,zbduhene,2026-07-13,9.38,差评,31
1,无限给人制造焦虑压力,垃圾软件就改下架  垃圾东西挑起对立,cjdjdb很烦,2026-07-13,9.38,差评,18
1,恶意限流,恶意限流,TM卡热可可还都,2026-07-13,9.38,差评,4
